年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1965/1/24,6.5,10.1,3.7
1965/1/25,2.6,6.5,-0.8
1965/1/26,4.4,10.6,-2.9
1965/1/27,6.1,9.6,3.5
1965/1/28,4.8,9.2,1.8
1965/1/29,5.4,8.4,1.6
1965/1/30,5.4,7.4,3
1965/1/31,5.3,10.6,-1.3
1965/2/1,7.5,11.4,5.2
1965/2/2,2.4,6.8,-1.4
1965/2/3,-0.4,2.2,-2.9
1965/2/4,2.6,6.7,-1.2
1965/2/5,2.5,4,1.2
1965/2/6,3.2,7.2,0.5
1965/2/7,5.5,11,0.7
1965/2/8,5.9,10.2,-0.7
1965/2/9,8,9.3,7
1965/2/10,9,11.8,5.8
1965/2/11,6.6,10.4,3.5
1965/2/12,7.1,11.5,3.8
1965/2/13,7.2,11.2,0.1
1965/2/14,9.8,16.5,4.2
1965/2/15,6.1,10.3,2
1965/2/16,5.8,9.5,2.4
1965/2/17,5.9,10.5,1.4
1965/2/18,5.2,9,3.4
1965/2/19,5.3,11,1.3
1965/2/20,9.6,15.4,1.2
1965/2/21,9.8,14.7,4.9
1965/2/22,4.4,6.4,2.3
1965/2/23,3.6,6.6,1
1965/2/24,3.2,8.5,-0.2
1965/2/25,2.4,6.9,-0.1
1965/2/26,3,7.9,-0.8
1965/2/27,4.6,9.5,0.6
1965/2/28,7.3,12.8,1.2
1965/3/1,7,12.3,1.7
1965/3/2,3.2,5.7,1.8
1965/3/3,5.2,10.9,1.2
1965/3/4,4.2,12.1,0.5
1965/3/5,3,6.7,-0.2
1965/3/6,5.9,10.4,1.2
1965/3/7,3.3,6.7,-0.2
1965/3/8,5.8,10.1,0.9
1965/3/9,8.5,14.3,2.2
1965/3/10,5.5,10.2,2
1965/3/11,5.1,10.2,0.2
1965/3/12,7.2,16.4,-0.1
1965/3/13,6.1,10.2,3.4
1965/3/14,5.9,10.9,0.6
1965/3/15,8.9,12.8,1.2
1965/3/16,8.1,14,1.1
1965/3/17,6.8,10.9,1.7
1965/3/18,9.7,15.6,5.8
1965/3/19,9.6,16.9,3.9
1965/3/20,5.6,10.3,1.6
1965/3/21,7.1,11.4,3
1965/3/22,9.1,15.2,4
1965/3/23,9.6,14.1,2.4
1965/3/24,12.2,15,9.9
1965/3/25,12.8,18.4,8.6
1965/3/26,6.9,11.9,3.7
1965/3/27,5.2,9.2,1.9
1965/3/28,5.6,10.7,0.2
1965/3/29,8.4,13.2,3.8
1965/3/30,10.9,17,5.4
1965/3/31,10,17.6,3.1
1965/4/1,8,13.2,4.1
1965/4/2,9,14.7,2.5
1965/4/3,8.4,17.1,0.6
1965/4/4,8.2,10.9,6
1965/4/5,8.1,12.5,4.3
1965/4/6,8.9,14.5,3.4
1965/4/7,9.7,15.9,2.8
1965/4/8,10.5,14.1,6
1965/4/9,13.7,19.6,10.6
1965/4/10,11.9,16.5,8.2
1965/4/11,9.6,14.4,6
1965/4/12,9.7,14.2,2.8
1965/4/13,10.6,12.3,8.5
1965/4/14,12.6,17,9.8
1965/4/15,12.1,18.7,5.4
1965/4/16,14.3,20.5,6.9
1965/4/17,15.4,21.1,8.4
1965/4/18,13.3,15,12.2
1965/4/19,15,19.3,11.5
1965/4/20,12.9,16.4,9.7
1965/4/21,9.8,14,6.8
1965/4/22,10.7,15,3.9
1965/4/23,15.5,16.8,13.2
1965/4/24,17.2,20.5,14.8
1965/4/25,16.3,21,11.4
1965/4/26,17.5,19.1,15.4
1965/4/27,15,18.7,10.1
1965/4/28,12.4,17.8,7.7
1965/4/29,10.6,12,9.3
1965/4/30,12.4,16.4,9.4
1965/5/1,12.5,19,6.4
1965/5/2,14.1,19.2,7.3
1965/5/3,12.8,14.3,11.2
1965/5/4,16,20.6,12.3
1965/5/5,15.8,20.5,10.2
1965/5/6,17,21.7,14.9
1965/5/7,17,21.3,13.1
1965/5/8,18,23.4,11.9
1965/5/9,19.3,24.4,13.5
1965/5/10,17.7,20.6,15.9
1965/5/11,18,27.5,12.9
1965/5/12,15.7,22.2,9.3
1965/5/13,17.8,23.4,9.7
1965/5/14,16.9,20.7,13.8
1965/5/15,19.7,23.9,15.1
1965/5/16,17.8,19.2,16.5
1965/5/17,19.5,24.7,15.2
1965/5/18,18.6,23,12.8
1965/5/19,19.7,24.3,14.7
1965/5/20,18,20.6,14.9
1965/5/21,19.9,25.7,16
1965/5/22,18.3,23.3,11.2
1965/5/23,19.3,24.8,13.1
1965/5/24,21.1,25.9,16.7
1965/5/25,21.4,24.8,16.2
1965/5/26,19.5,21.4,18.2
1965/5/27,21.6,26.7,18.2
1965/5/28,19,21,17.5
1965/5/29,19.8,23.6,17.1
1965/5/30,17.7,18.7,17.3
1965/5/31,20.3,24.4,17.1
1965/6/1,20.4,23.7,15.8
1965/6/2,22.3,26.6,17.2
1965/6/3,20.9,24.1,17.7
1965/6/4,19.7,23.9,16.9
1965/6/5,19.9,24,15.3
1965/6/6,21.5,26.3,16.2
1965/6/7,21.2,25.6,16.8
1965/6/8,19.9,24.3,16.6
1965/6/9,19.3,25,14.9
1965/6/10,20.4,26.2,12.9
1965/6/11,21.8,24.3,19.1
1965/6/12,19.8,21.9,18.1
1965/6/13,20.2,22.2,19
1965/6/14,20.5,23.8,17.9
1965/6/15,21.7,26.1,16.5
1965/6/16,23.3,27.1,20
1965/6/17,22.7,24.9,21.3
1965/6/18,21.5,24.2,19.1
1965/6/19,20.4,22.1,19.8
1965/6/20,22.5,25.9,19.2
1965/6/21,20.7,22.1,20.1
1965/6/22,20.5,21.9,19.9
1965/6/23,21.1,24.7,18.8
1965/6/24,23.4,28.5,18
1965/6/25,23.7,29,18.8
1965/6/26,21,23.7,19.5
1965/6/27,22.8,25.9,20.7
1965/6/28,24.5,27.1,22
1965/6/29,25,26.9,22.7
1965/6/30,24,26,22.8
1965/7/1,23.4,25,22.4
1965/7/2,23.4,25.1,21.3
1965/7/3,24.2,28.2,21.3
1965/7/4,24.3,26.7,22.8
1965/7/5,23.7,26.4,22.1
1965/7/6,22.9,25,22.2
1965/7/7,25.3,30.3,22.1
1965/7/8,25.1,28.3,22.9
1965/7/9,25.8,29.2,24.1
1965/7/10,25.8,28.8,23.3
1965/7/11,25.5,28,23.9
1965/7/12,24.8,28,22.6
1965/7/13,25.1,28.1,23.4
1965/7/14,25.5,28.8,23.1
1965/7/15,27,30.7,23.4
1965/7/16,26.4,30.4,23.8
1965/7/17,25.6,27.2,24.4
1965/7/18,24.9,26.7,24
1965/7/19,25.3,27.4,23.5
1965/7/20,25.9,28.6,23.2
1965/7/21,25.5,27.1,24.5
1965/7/22,25.8,28.3,24.2
1965/7/23,25.6,28.8,24.3
1965/7/24,25.1,27.3,23.7
1965/7/25,25.8,29.4,22.8
1965/7/26,27,30.8,23.7
1965/7/27,27.3,31.2,24.9
1965/7/28,26.7,29.5,23.5
1965/7/29,27.4,30.4,24
1965/7/30,28.2,32,24.4
1965/7/31,28.2,32.2,25.1
1965/8/1,27.5,32.5,24.4
1965/8/2,27.1,30.4,24
1965/8/3,27.2,31.4,22.9
1965/8/4,28.1,31.3,24.1
1965/8/5,28.3,31,25.9
1965/8/6,27.7,30,24.9
1965/8/7,25.9,29.8,22.8
1965/8/8,25.7,30.3,21.3
1965/8/9,25.6,29.7,21.5
1965/8/10,26,30.1,21.4
1965/8/11,26.9,30.8,24
1965/8/12,27.3,30.8,22.8
1965/8/13,28,32,24.2
1965/8/14,27.9,32.8,24
1965/8/15,27.4,32.8,24
1965/8/16,26.8,30.2,23.9
1965/8/17,27.1,31.2,23.2
1965/8/18,27,31.7,21.9
1965/8/19,26.8,31.1,22.8
1965/8/20,28.2,33.6,23.1
1965/8/21,27.7,32.1,24.9
1965/8/22,28.6,34.6,24.6
1965/8/23,27.5,31,23.8
1965/8/24,27.3,30.3,25
1965/8/25,28,33,23.4
1965/8/26,25.8,29.9,22.1
1965/8/27,24.7,30.8,19
1965/8/28,25.4,29.5,21.2
1965/8/29,25.4,30,21
1965/8/30,25.9,29.8,23.5
1965/8/31,26,29.4,23.8
1965/9/1,24.9,26.9,23.5
1965/9/2,25.4,30.2,22.5
1965/9/3,24.3,27.9,21.5
1965/9/4,24.6,28.4,20.5
1965/9/5,23.6,27.5,19.9
1965/9/6,24,26.1,21.6
1965/9/7,24.1,29.1,19.8
1965/9/8,22.1,26.7,19
1965/9/9,19.8,21.2,18.4
1965/9/10,24.4,29.1,20.5
1965/9/11,22.6,26.6,19.4
1965/9/12,21.7,25.6,18.8
1965/9/13,21.2,24.9,18.5
1965/9/14,18.7,19.2,18.4
1965/9/15,22.5,26.1,19
1965/9/16,22.5,24.6,20.2
1965/9/17,20,21.4,18.6
1965/9/18,21.4,25.6,18
1965/9/19,20.2,26.2,15.5
1965/9/20,21.6,26.2,17.2
1965/9/21,21.5,27.2,17.2
1965/9/22,21.2,25.3,18.1
1965/9/23,21.8,24,18.8
1965/9/24,22.9,25.9,20.5
1965/9/25,23,27.1,20.2
1965/9/26,21.2,25.2,17.7
1965/9/27,20.5,24.2,15.7
1965/9/28,20.4,24.3,16.3
1965/9/29,17.4,23.2,13.7
1965/9/30,19.1,25,13.5
1965/10/1,20.3,25.2,16
1965/10/2,20,25.4,15.8
1965/10/3,19.6,24.5,15.5
1965/10/4,19.1,24.5,15.1
1965/10/5,18.9,22.6,13.1
1965/10/6,18.5,21.1,16.4
1965/10/7,20.1,24.1,17.2
1965/10/8,17.2,20.5,14.5
1965/10/9,15.6,19.9,12.5
1965/10/10,16.4,21.3,11.6
1965/10/11,17.3,22.8,13.2
1965/10/12,17.4,22.7,13.1
1965/10/13,17.3,20.3,12.4
1965/10/14,18.2,21.5,15.2
1965/10/15,17.9,22,14.4
1965/10/16,15.6,20.2,11.2
1965/10/17,15.6,20.2,11
1965/10/18,15.1,20.3,9.4
1965/10/19,16.3,20.7,13.4
1965/10/20,16,21,11.8
1965/10/21,16.6,21.5,11.8
1965/10/22,16.1,19.3,13.4
1965/10/23,15.2,19.5,11.2
1965/10/24,15.1,21,10.1
1965/10/25,16,22.3,10.5
1965/10/26,16,22.9,10.9
1965/10/27,16.3,22.9,10.4
1965/10/28,16.4,22.4,12.3
1965/10/29,17.1,21.1,14.2
1965/10/30,18.1,20.9,14.2
1965/10/31,20,24.6,16.9
1965/11/1,17.7,20.7,14.8
1965/11/2,17.5,22.9,12.1
1965/11/3,17.5,20.8,13.9
1965/11/4,16.3,20.5,9.8
1965/11/5,18.6,22.7,15
1965/11/6,16,21.6,11.9
1965/11/7,18,22.8,11.4
1965/11/8,19.3,22.6,15.9
1965/11/9,19,24.9,13.1
1965/11/10,13.5,17.8,9.1
1965/11/11,11.7,15.6,8.2
1965/11/12,12.6,17,8.4
1965/11/13,13,16.9,8.1
1965/11/14,13.9,19.7,9.2
1965/11/15,10.2,15.1,7
1965/11/16,12.2,14.3,7.2
1965/11/17,11.6,14.5,7.8
1965/11/18,10.2,15.9,6.1
1965/11/19,13.9,19,7.4
1965/11/20,16,17.6,14.1
1965/11/21,12.8,15.5,9.7
1965/11/22,9.6,13,6
1965/11/23,11.2,16.9,4.9
1965/11/24,14.5,18.3,9.9
1965/11/25,12.9,14.7,11.1
1965/11/26,9.2,12.6,5.6
1965/11/27,7.6,11.5,3.5
1965/11/28,7.7,13.9,1.6
1965/11/29,11.8,16.2,7.1
1965/11/30,10.4,17.4,6.4
1965/12/1,5.7,9,3.2
1965/12/2,6.1,11.1,0.3
1965/12/3,11.6,16.6,5.6
1965/12/4,13.5,17.3,11.7
1965/12/5,10,13.7,6.9
1965/12/6,4.7,6.9,2.7
1965/12/7,5.6,10.4,1.8
1965/12/8,8.5,13.9,2
1965/12/9,9.8,14.2,5.9
1965/12/10,9.1,15.2,4.6
1965/12/11,9,10.4,6
1965/12/12,9.1,14.5,5.4
1965/12/13,7.2,11.4,3.6
1965/12/14,8.9,14.7,2.5
1965/12/15,8.6,12.4,4.7
1965/12/16,2.4,4.9,0
1965/12/17,2.2,5.3,-0.6
1965/12/18,5.2,8.3,0.8
1965/12/19,8.5,12.8,2.8
1965/12/20,10.5,13,8.3
1965/12/21,9.5,13.2,6.3
1965/12/22,8.9,12,4.5
1965/12/23,11.8,14.1,9.7
1965/12/24,5.8,11.8,2
1965/12/25,3.8,6.9,2.1
1965/12/26,5.7,10.4,2.1
1965/12/27,6.5,8.9,5.1
1965/12/28,6.4,7.3,5.6
1965/12/29,9.3,12.6,7.3
1965/12/30,5.7,9.9,3.1
1965/12/31,2.6,5.9,0.2
1966/1/1,3.1,6.8,0.6
1966/1/2,4.3,7.6,2.1
1966/1/3,5.2,8.5,0
1966/1/4,7.4,10.6,5.5
1966/1/5,5.4,9.1,1.6
1966/1/6,6.5,12.7,-0.6
1966/1/7,7.4,11.1,1.9
1966/1/8,6.7,11.9,1.3
1966/1/9,4.7,10.9,1.2
1966/1/10,8.4,15.5,-0.7
1966/1/11,10.7,14.6,7.4
1966/1/12,7.1,8.1,6.5
1966/1/13,7.9,9.9,6.7
1966/1/14,6.9,10.1,3.8
1966/1/15,4.7,10,1.6
1966/1/16,5,9.7,0.2
1966/1/17,8.1,14.6,1.4
1966/1/18,4.8,8.1,1
1966/1/19,1.5,4.2,0.1
1966/1/20,0.5,3.6,-1.3
1966/1/21,1.6,5.2,-1.9
1966/1/22,2.6,7.1,-1.9
1966/1/23,2.7,5.1,0.3
1966/1/24,2.1,5,-0.3
1966/1/25,1.5,3,-0.7
1966/1/26,4.7,8.9,1.6
1966/1/27,2.8,5.1,0.1
1966/1/28,3.2,7.4,-0.3
1966/1/29,5.7,11,-0.2
1966/1/30,7.8,11.5,5.6
1966/1/31,6.6,12.1,2.1
1966/2/1,6.4,10.8,0.8
1966/2/2,7.9,13.9,2.8
1966/2/3,10.7,19.2,3.2
1966/2/4,7.5,10.7,3.6
1966/2/5,2.6,6,0.1
1966/2/6,2.3,6.1,-1.1
1966/2/7,1.6,5,-0.6
1966/2/8,2.4,8.7,-3.5
1966/2/9,7.2,13.7,-0.2
1966/2/10,9.4,17.4,0.4
1966/2/11,7.7,11.7,4.8
1966/2/12,4,6.8,0.7
1966/2/13,5.3,9.3,1.2
1966/2/14,6.5,11.1,2.8
1966/2/15,4.8,11,-0.1
1966/2/16,7.9,12.2,1.5
1966/2/17,11.4,15.6,9.1
1966/2/18,9.9,17.4,4.3
1966/2/19,4.6,9.6,1
1966/2/20,9.2,15.6,2.4
1966/2/21,14.1,17.8,11.2
1966/2/22,11.9,16.2,8.9
1966/2/23,3.5,11.3,-0.7
1966/2/24,1.8,6.4,-1.7
1966/2/25,6.8,12.5,0.3
1966/2/26,9.9,13.3,8.2
1966/2/27,9.1,10.2,8.2
1966/2/28,11.4,16.3,7.1
1966/3/1,10.4,16,4
1966/3/2,14.2,17.9,9.9
1966/3/3,15.4,17.4,13.2
1966/3/4,15.8,16.7,14.3
1966/3/5,11.2,17.7,5.7
1966/3/6,6.6,11.4,3.6
1966/3/7,7.8,11,6.8
1966/3/8,6.6,9.2,5
1966/3/9,7.8,10.9,4.9
1966/3/10,9.5,15.6,5.1
1966/3/11,9.9,12.6,6.6
1966/3/12,9.8,13.9,4.7
1966/3/13,12.1,20.1,5.9
1966/3/14,12.1,16.1,8
1966/3/15,9.8,14.1,6.6
1966/3/16,14,17.7,9.9
1966/3/17,10.9,18,5.9
1966/3/18,11,16.4,4.8
1966/3/19,8.6,14.2,5.6
1966/3/20,7.3,11,4.7
1966/3/21,10.1,15.6,5.4
1966/3/22,15.1,22.5,8.4
1966/3/23,12.9,16.3,8.8
1966/3/24,11,14.5,5
1966/3/25,9.2,13.8,7
1966/3/26,7.3,10.7,4.7
1966/3/27,7.9,12.5,3.6
1966/3/28,6.4,8.8,4.6
1966/3/29,8,11.7,5.3
1966/3/30,7.4,12.5,3.8
1966/3/31,7.6,10.8,2.5
1966/4/1,10.9,15.1,7.5
1966/4/2,9.9,14.7,4.6
1966/4/3,11.6,15.6,8.4
1966/4/4,9.5,11.2,7
1966/4/5,8,13.6,4.2
1966/4/6,10.4,13.4,3.8
1966/4/7,14.6,19,10.5
1966/4/8,11.2,14.8,9.6
1966/4/9,11,13.9,8.8
1966/4/10,9.9,13.7,6.5
1966/4/11,7.7,9.1,6.4
1966/4/12,12.8,18.7,8.4
1966/4/13,11.2,15.8,5.6
1966/4/14,12.8,14.4,10.9
1966/4/15,14.4,15.6,12.4
1966/4/16,14,17.9,10.9
1966/4/17,10.7,13.6,7.3
1966/4/18,9.2,13.4,5.4
1966/4/19,10.2,15.2,4.9
1966/4/20,13,18.5,5.5
1966/4/21,16,21.2,8.8
1966/4/22,14.3,17,12.2
1966/4/23,17.5,21.9,11.5
1966/4/24,20,25.3,15.3
1966/4/25,19.9,25.3,15.1
1966/4/26,19.6,22.4,17.6
1966/4/27,19,21.8,17.1
1966/4/28,18.8,22,15.8
1966/4/29,19.7,23.5,16
1966/4/30,17.1,22.2,11.9
1966/5/1,13.7,16.6,9.9
1966/5/2,16.2,17.7,12.2
1966/5/3,15.2,18.8,10.6
1966/5/4,14.2,18.5,8.3
1966/5/5,15.6,21.2,11.5
1966/5/6,18.1,23.8,10.2
1966/5/7,17.3,21.3,14.8
1966/5/8,19.1,24.7,14.4
1966/5/9,18.3,24.1,12.1
1966/5/10,19.1,25.4,12.8
1966/5/11,18.5,22.1,13.9
1966/5/12,17.9,22.8,10.7
1966/5/13,19.4,24.3,14.8
1966/5/14,19.4,23.2,13.4
1966/5/15,19,22.8,15.7
1966/5/16,16.8,22.1,12.9
1966/5/17,16.5,21.7,11.7
1966/5/18,17.2,22.6,10.6
1966/5/19,18.4,23.6,12.2
1966/5/20,18.1,21.9,16.9
1966/5/21,16.5,17.9,15.7
1966/5/22,15.3,16.2,14.7
1966/5/23,17,19.7,14.7
1966/5/24,16.6,20.2,14.3
1966/5/25,16.2,19.8,13.3
1966/5/26,17.7,23.6,12
1966/5/27,18.9,23.8,12.6
1966/5/28,19.9,23,16
1966/5/29,19,21.4,17.2
1966/5/30,20.6,25,17.6
1966/5/31,16.5,20,14.3
1966/6/1,16.5,18,15.5
1966/6/2,18.2,20.6,16
1966/6/3,19,23.7,14
1966/6/4,17.5,21.2,15.9
1966/6/5,19.9,23.7,13.9
1966/6/6,22.3,26.7,19.8
1966/6/7,21.1,25,17.8
1966/6/8,21.2,24.4,18
1966/6/9,17.9,21.4,16.2
1966/6/10,20.3,24.5,17.4
1966/6/11,19.7,23.9,16.2
1966/6/12,19.2,23.2,16.4
1966/6/13,19.7,23.5,14.4
1966/6/14,20.2,23.2,15.7
1966/6/15,20,23.5,17.8
1966/6/16,18.2,20.2,17
1966/6/17,20,22.3,17.5
1966/6/18,22.5,27.2,19
1966/6/19,22.6,25.8,19.2
1966/6/20,23.8,26.3,21.3
1966/6/21,23.3,26.6,20.9
1966/6/22,22.5,25.1,21.3
1966/6/23,24.1,28,21.5
1966/6/24,25.6,29.2,21.9
1966/6/25,24.7,28.3,22.2
1966/6/26,25.1,27.2,23.3
1966/6/27,23.4,25.9,21.8
1966/6/28,22.8,26.9,20.5
1966/6/29,22.9,27,19.9
1966/6/30,20.1,22.8,18.4
1966/7/1,22.6,27.6,19
1966/7/2,22.7,26,21
1966/7/3,20.7,23.4,19
1966/7/4,21,26.4,16.8
1966/7/5,22,27,16.6
1966/7/6,22.1,26.2,18.4
1966/7/7,23.1,26.8,20.6
1966/7/8,22.7,26.6,17.8
1966/7/9,19.4,20.7,17.9
1966/7/10,21.5,23.9,18.9
1966/7/11,22.7,24.8,20.6
1966/7/12,27,33.1,22.1
1966/7/13,25.9,31,23.3
1966/7/14,25.4,29.5,21.7
1966/7/15,26,29,23.8
1966/7/16,25.9,29.2,23.8
1966/7/17,26.5,30.4,23.6
1966/7/18,26.6,30.6,24.2
1966/7/19,26.1,29.8,23.2
1966/7/20,27.6,31.1,23.1
1966/7/21,28,32.3,23.9
1966/7/22,27.6,31.4,24.4
1966/7/23,27.3,30.4,24.6
1966/7/24,26.9,30.4,23.6
1966/7/25,28.2,31.8,24.5
1966/7/26,28.7,32.4,25.5
1966/7/27,28.3,32.6,25
1966/7/28,27.6,31,24.3
1966/7/29,27.7,31.4,24.4
1966/7/30,28.2,30.9,24.7
1966/7/31,28.6,32.9,25.4
1966/8/1,24.8,27.4,23.4
1966/8/2,26.1,30.1,22.9
1966/8/3,27.3,30.1,24.7
1966/8/4,27.6,32.4,23.8
1966/8/5,26.9,31.7,21.8
1966/8/6,28.2,32,25
1966/8/7,29.6,33.7,26.4
1966/8/8,29.3,34.2,26.4
1966/8/9,28.6,31.9,26.8
1966/8/10,28.8,32.8,24.9
1966/8/11,29,33.1,24.3
1966/8/12,28.8,31.8,26.3
1966/8/13,27.9,31,25.5
1966/8/14,25.1,25.8,24.1
1966/8/15,24.4,25.6,23.9
1966/8/16,25.9,28,23.8
1966/8/17,27.6,30.1,26.2
1966/8/18,27.9,30.5,25.9
1966/8/19,27.6,31.2,25.2
1966/8/20,27.2,29.4,25.3
1966/8/21,28,31.3,25.2
1966/8/22,27.1,30.9,24.2
1966/8/23,27,28.4,25
1966/8/24,26.5,29.2,25.4
1966/8/25,27.3,30.8,24.9
1966/8/26,27.6,33.6,23.4
1966/8/27,27.5,31.4,24.8
1966/8/28,27.1,30.9,24.3
1966/8/29,25.8,29.7,22
1966/8/30,26.6,29.8,22.1
1966/8/31,26.4,29.1,23.7
1966/9/1,27.1,31,22.8
1966/9/2,26.3,31.3,23.7
1966/9/3,26.1,30.1,22.6
1966/9/4,26.3,29.7,22
1966/9/5,27.3,31.2,23.4
1966/9/6,26.4,29.5,24
1966/9/7,26.8,30.4,23.2
1966/9/8,27.2,30.8,24.1
1966/9/9,27,28.6,25.2
1966/9/10,27.4,30.5,24
1966/9/11,27.1,30.8,25
1966/9/12,25.4,29.3,23.6
1966/9/13,24.9,28.1,22.9
1966/9/14,23.9,28.1,20.1
1966/9/15,20.6,24.3,18.1
1966/9/16,19.5,22.5,17.6
1966/9/17,18.7,20.6,16.8
1966/9/18,20.1,22.6,18.2
1966/9/19,21.2,24.7,19.3
1966/9/20,20.5,25,17
1966/9/21,21.7,25.7,17
1966/9/22,22.1,23.5,20.7
1966/9/23,20,22,18.7
1966/9/24,20.6,22.3,18.8
1966/9/25,23.2,26.2,20.5
1966/9/26,20.9,24.8,17.6
1966/9/27,19,23.3,14.9
1966/9/28,19.3,23.9,15
1966/9/29,19.3,24.3,15.8
1966/9/30,18.9,24.2,13.3
1966/10/1,20.1,24.5,15.1
1966/10/2,17.6,21,15.3
1966/10/3,19.3,23.4,15.9
1966/10/4,19.4,23.2,16.4
1966/10/5,18.2,21.8,15.6
1966/10/6,18.2,22.4,14.8
1966/10/7,20.1,23.7,15.8
1966/10/8,19.8,23.3,16.6
1966/10/9,21.1,26.1,17.7
1966/10/10,21.4,26.7,17.5
1966/10/11,21.7,26.9,16.6
1966/10/12,19.8,22.8,17.4
1966/10/13,19.5,24.5,15.3
1966/10/14,18.5,22.6,16
1966/10/15,15.9,17.8,14.5
1966/10/16,17.8,23,14.1
1966/10/17,17.8,22.9,12.5
1966/10/18,17.8,22.7,13.9
1966/10/19,16.9,22.9,12.6
1966/10/20,17,22.2,11
1966/10/21,16,20,13.1
1966/10/22,15.5,19.8,12.5
1966/10/23,14.9,19.8,10.8
1966/10/24,15.2,18.9,10
1966/10/25,18,20,13.7
1966/10/26,18.9,20.2,18
1966/10/27,19.5,23.2,17.4
1966/10/28,16.8,21.4,11.6
1966/10/29,13.2,18.4,10
1966/10/30,14.9,20.7,8.8
1966/10/31,16,21.2,11.9
1966/11/1,16.9,20.4,12.7
1966/11/2,16.2,20.4,13.6
1966/11/3,13.4,16.7,10.8
1966/11/4,12.4,16.7,8.2
1966/11/5,13.4,19.5,9
1966/11/6,15.3,22,7.3
1966/11/7,17.5,21.6,11.9
1966/11/8,16,20.5,12.3
1966/11/9,15.9,21.1,10.9
1966/11/10,16.4,20.2,12
1966/11/11,16.1,20.4,13
1966/11/12,14.6,19.9,10.9
1966/11/13,16.2,19.3,11.3
1966/11/14,15.9,20.5,10.7
1966/11/15,9.6,12.5,5.7
1966/11/16,9.1,11.7,5.4
1966/11/17,13.1,16.5,9.5
1966/11/18,13.9,18,9.9
1966/11/19,11.9,16.6,8.4
1966/11/20,11.8,14,9.7
1966/11/21,6.4,9.7,3.3
1966/11/22,6.1,10.2,2.8
1966/11/23,6.9,12.7,1.6
1966/11/24,9.7,15.5,3.6
1966/11/25,15.1,21.5,8.8
1966/11/26,7.8,12.6,5.6
1966/11/27,6.9,11.9,3.3
1966/11/28,8,13.4,2.3
1966/11/29,10.3,13.3,7.5
1966/11/30,10.6,15.4,6.2
1966/12/1,4.1,7.5,2.4
1966/12/2,5.1,8.4,1.8
1966/12/3,6.3,11.5,0.8
1966/12/4,7.7,13.4,2
1966/12/5,7.7,9.3,5.3
1966/12/6,8.3,11.1,6
1966/12/7,6.8,11.2,2.6
1966/12/8,7.4,10.7,3.6
1966/12/9,8.6,11.7,4.6
1966/12/10,6.8,13.1,1.8
1966/12/11,7.9,12.2,4.2
1966/12/12,5.7,7.8,3.3
1966/12/13,5.7,8.7,3.4
1966/12/14,4.6,7.3,2.1
1966/12/15,5.2,10,2.5
1966/12/16,6.5,9,3.6
1966/12/17,7.8,12.5,5.1
1966/12/18,7.8,11.4,3.9
1966/12/19,9.9,13,5.7
1966/12/20,10.7,14,6.3
1966/12/21,7.2,10.5,5.6
1966/12/22,9.3,13.1,6.1
1966/12/23,7.9,12.4,5.2
1966/12/24,8.4,13.1,3.8
1966/12/25,7,9.3,5.5
1966/12/26,5.4,8.9,2.6
1966/12/27,2.3,5.2,1.4
1966/12/28,3,7.5,-0.7
1966/12/29,4.1,8.2,0.8
1966/12/30,4.2,9.6,0.5
1966/12/31,6,10.9,0.4
1967/1/1,9,12,6.6
1967/1/2,5.7,8.7,2.1
1967/1/3,2.4,5.5,0.6
1967/1/4,1.9,5.1,-0.2
1967/1/5,3.6,7.2,0.5
1967/1/6,5.3,8,2.4
1967/1/7,7.4,11.8,2.6
1967/1/8,3.1,6,0.3
1967/1/9,2.2,5.8,-0.6
1967/1/10,3.6,7.4,0.3
1967/1/11,2.1,4.8,-0.9
1967/1/12,5,7.9,2.7
1967/1/13,5.8,11.5,1
1967/1/14,2.9,5.2,0.6
1967/1/15,1.2,5.1,-2.2
1967/1/16,-1.9,1.9,-5
1967/1/17,1,5,-3
1967/1/18,2.9,7.9,-0.7
1967/1/19,6.1,12.4,-1.3
1967/1/20,6.7,12.5,2.4
1967/1/21,5.8,12.1,-0.1
1967/1/22,8.6,15,1.4
1967/1/23,7.6,12,4
1967/1/24,6,11.6,-0.4
1967/1/25,6.8,11.8,2.9
1967/1/26,5.7,12.3,1.8
1967/1/27,5.7,14.2,-1.5
1967/1/28,11.6,17.3,3.3
1967/1/29,12.8,16.5,7.7
1967/1/30,4.8,7.7,1.4
1967/1/31,1.8,5.6,-0.8
1967/2/1,2.2,7,-3
1967/2/2,3.6,7.9,-0.4
1967/2/3,4.4,9.7,1.5
1967/2/4,4.6,8.5,0.5
1967/2/5,4.3,9.7,-1.8
1967/2/6,6.7,12.3,2.4
1967/2/7,5.9,13.5,-1.2
1967/2/8,8.6,11.6,5.2
1967/2/9,8.3,10.5,7.1
1967/2/10,6,7.5,4.9
1967/2/11,5.3,7.5,3
1967/2/12,3.9,8.2,1.6
1967/2/13,2.2,5.5,0.2
1967/2/14,2.3,6.1,-0.7
1967/2/15,1.3,6.6,-1.6
1967/2/16,2,6.3,-1.8
1967/2/17,2.7,9.7,-2.4
1967/2/18,4.1,8.4,-0.5
1967/2/19,4.7,9.1,1.1
1967/2/20,4.4,8.9,-2.3
1967/2/21,7.8,12.3,1.6
1967/2/22,14,17.6,9.3
