年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1955/1/27,2.5,5.8,1.5
1955/1/28,3.1,7.5,-3.2
1955/1/29,6.2,8.8,0.2
1955/1/30,8.7,14.2,4.1
1955/1/31,5.3,8.2,4.8
1955/2/1,3.5,8.5,-0.7
1955/2/2,5.3,11.1,-1.5
1955/2/3,7.4,12.2,1.2
1955/2/4,8.3,13.8,5.5
1955/2/5,6.2,12,0.5
1955/2/6,3.7,6.1,1.8
1955/2/7,4.6,7.3,2
1955/2/8,8,11.6,2.5
1955/2/9,5.8,8,3.2
1955/2/10,8.2,11.5,4.6
1955/2/11,4.7,8.8,5
1955/2/12,3.3,7.8,-0.1
1955/2/13,4.9,9.1,0
1955/2/14,5.1,11,-0.3
1955/2/15,8,16.9,-0.3
1955/2/16,7.2,12.1,4.9
1955/2/17,5.5,10.2,-0.3
1955/2/18,7.4,10.1,4.3
1955/2/19,8.8,13.6,2.8
1955/2/20,4.8,10.9,6
1955/2/21,0,3.7,-2.8
1955/2/22,3.5,10.8,-3.4
1955/2/23,7.7,16.5,-0.1
1955/2/24,10.2,18.6,2
1955/2/25,9.9,14.6,5.1
1955/2/26,13.1,18.1,7.8
1955/2/27,14.5,17,13.1
1955/2/28,11.5,15.1,10.2
1955/3/1,8.8,12,5.7
1955/3/2,10.6,13.4,8.2
1955/3/3,11.6,15.2,7.8
1955/3/4,8.6,12.5,8.7
1955/3/5,3.3,4.8,2.1
1955/3/6,6.1,9.9,1.3
1955/3/7,7.2,9,5.1
1955/3/8,7.5,11.2,4.5
1955/3/9,8.9,11.2,6.2
1955/3/10,8.9,13.6,6.4
1955/3/11,9.8,15.9,2.5
1955/3/12,11.4,15.2,7.7
1955/3/13,9.2,15.5,10.7
1955/3/14,5.5,9.9,0.4
1955/3/15,9,12.5,4.2
1955/3/16,9.2,14.8,2.3
1955/3/17,15,23.2,5.6
1955/3/18,14.1,20.3,11.1
1955/3/19,10.2,15.6,4.5
1955/3/20,13.2,15,7
1955/3/21,14.3,20.3,11.5
1955/3/22,10,12.6,9.5
1955/3/23,8.7,10.3,8.7
1955/3/24,9.1,12.8,6.6
1955/3/25,10.8,14.7,6.9
1955/3/26,8.3,11.9,8.1
1955/3/27,8,11.3,4
1955/3/28,12,15,7
1955/3/29,10.4,14.1,9.1
1955/3/30,9.9,11.9,7.1
1955/3/31,11.6,16.5,7.7
1955/4/1,12.3,13.9,8.9
1955/4/2,12.9,14.6,11.8
1955/4/3,12.7,17.8,10.2
1955/4/4,7.3,10.2,5.4
1955/4/5,8.2,14.2,3
1955/4/6,10.8,18.7,1.7
1955/4/7,14.4,21.5,5.9
1955/4/8,15,18.2,9.2
1955/4/9,16.7,23.1,12.5
1955/4/10,15.8,20,11.5
1955/4/11,16.6,22.5,13.1
1955/4/12,15.7,23,8.2
1955/4/13,17.7,24.7,10.2
1955/4/14,18.2,24.2,13.3
1955/4/15,17.8,19.2,16.9
1955/4/16,19.1,24.1,16.6
1955/4/17,18.3,21.9,16.8
1955/4/18,11.6,13.7,11.7
1955/4/19,9.2,10.4,9.1
1955/4/20,9.9,14.6,4.9
1955/4/21,12.7,18.7,8.2
1955/4/22,14.3,20.5,9.3
1955/4/23,15.5,20.9,7.2
1955/4/24,17.6,19.8,12.8
1955/4/25,15.5,19.8,13.8
1955/4/26,12.9,17.5,8
1955/4/27,14.2,17.7,10.7
1955/4/28,15.6,20.4,13.2
1955/4/29,14.1,17.3,13.4
1955/4/30,13.7,17.8,9.2
1955/5/1,15.7,21.1,12.9
1955/5/2,15.3,19.2,10
1955/5/3,17.6,20.9,14.6
1955/5/4,18.8,26.4,15.8
1955/5/5,16.9,22.5,11.2
1955/5/6,17.9,24.3,11.3
1955/5/7,14.5,17.6,10.8
1955/5/8,17.6,21.8,12.3
1955/5/9,18.4,23,16.8
1955/5/10,20.7,25.6,14.5
1955/5/11,22.3,28.3,17.6
1955/5/12,19.2,21.5,19.9
1955/5/13,17,21.7,13.9
1955/5/14,18.2,24.3,12.2
1955/5/15,18.3,23.9,11.5
1955/5/16,18.7,23.4,13.5
1955/5/17,19.6,22.6,16.8
1955/5/18,19.7,25.4,15.8
1955/5/19,18.6,24.7,12.1
1955/5/20,18.4,23.7,16.7
1955/5/21,18.6,21.9,13
1955/5/22,21,25.7,16.9
1955/5/23,20,25.6,15.9
1955/5/24,21,24.9,18.2
1955/5/25,19.6,25.2,15.5
1955/5/26,17.5,22.9,13
1955/5/27,17.7,23.5,12.7
1955/5/28,16.6,19.6,12.3
1955/5/29,18.6,22.4,15.6
1955/5/30,20.4,26,15.6
1955/5/31,18.4,22.7,16.4
1955/6/1,18.1,21.8,12.7
1955/6/2,17.8,21,15.2
1955/6/3,19.1,23.7,15
1955/6/4,20.7,26.2,16.1
1955/6/5,20.8,25.4,16.6
1955/6/6,21.1,25.4,18.6
1955/6/7,21.3,25.5,18.8
1955/6/8,22,26.1,19.9
1955/6/9,21.8,25.8,18
1955/6/10,21.9,25.7,20.1
1955/6/11,20.2,21.2,19.6
1955/6/12,23.5,29.4,19.7
1955/6/13,23.6,28.1,19.2
1955/6/14,23.9,29.3,18.6
1955/6/15,22.5,25.3,21.3
1955/6/16,23.9,27.1,20.9
1955/6/17,24.3,27.3,22.2
1955/6/18,23.7,27.6,21.2
1955/6/19,23,25.4,22.7
1955/6/20,22.4,25.4,20.4
1955/6/21,22,25.2,20.2
1955/6/22,24.1,28.5,20.8
1955/6/23,23.9,27.4,21.1
1955/6/24,24.5,28.3,22.2
1955/6/25,25.1,27.7,22.8
1955/6/26,26.3,30.9,22.5
1955/6/27,25.1,28.2,22.3
1955/6/28,25.7,30.2,22.8
1955/6/29,25.6,28.6,23.2
1955/6/30,25.1,30,23.1
1955/7/1,25.5,29.5,22
1955/7/2,26.1,29.8,23.4
1955/7/3,26.9,32.1,23
1955/7/4,26.4,28.8,23.8
1955/7/5,24.8,27.6,24
1955/7/6,25.5,28.6,22.5
1955/7/7,24.1,26.6,23.1
1955/7/8,23.9,27.8,22.4
1955/7/9,25.5,30.5,23.4
1955/7/10,26.4,31,21.6
1955/7/11,26.9,30.4,23
1955/7/12,26.1,29.8,23.6
1955/7/13,26.9,30.4,24
1955/7/14,27.5,31.2,24.6
1955/7/15,26.7,29.5,24.2
1955/7/16,26.7,31.4,24.1
1955/7/17,26.3,30,23.4
1955/7/18,26.9,32.6,22
1955/7/19,26,30.9,23.4
1955/7/20,27.5,33.9,22.9
1955/7/21,28.2,32.6,24.7
1955/7/22,26.9,31,23.8
1955/7/23,24.4,26.3,23.4
1955/7/24,25.2,29.7,21.7
1955/7/25,27.2,31.9,23
1955/7/26,27.4,30.8,24
1955/7/27,26.6,31,22.8
1955/7/28,26.7,31.4,23.2
1955/7/29,27.2,31.5,22.8
1955/7/30,28.2,32,23.8
1955/7/31,28,33,24.1
1955/8/1,27.8,31.9,24.2
1955/8/2,28.5,33.1,25
1955/8/3,29,33.9,25.6
1955/8/4,28.1,32.8,25.2
1955/8/5,27.1,31.9,22.4
1955/8/6,26.9,32.9,22.1
1955/8/7,27.4,32.7,22.8
1955/8/8,28,32.5,24.6
1955/8/9,28.1,32.2,23.8
1955/8/10,28.7,33.2,25.5
1955/8/11,28.3,33.7,24.9
1955/8/12,28.1,32.7,25.4
1955/8/13,26.7,30.8,23.5
1955/8/14,26.5,31.3,22.6
1955/8/15,25.8,31.5,21.7
1955/8/16,25.9,31.4,21.6
1955/8/17,26.1,32.1,21.2
1955/8/18,26.8,32.1,21.8
1955/8/19,27.9,31.8,23.5
1955/8/20,28.2,33.1,24.4
1955/8/21,26.1,32.8,22.5
1955/8/22,25.2,27.3,23.6
1955/8/23,25.7,29.8,24
1955/8/24,25.3,31.9,20.2
1955/8/25,25.8,32.4,20.3
1955/8/26,26.9,32.9,21.2
1955/8/27,26.1,30,24.5
1955/8/28,25.9,28.2,24.4
1955/8/29,27.1,30,24.8
1955/8/30,24.5,26.8,24.3
1955/8/31,25,28,22.8
1955/9/1,24.6,29.1,22.3
1955/9/2,24.4,29.4,19.6
1955/9/3,25.3,29.3,22.3
1955/9/4,23.8,29.1,19.6
1955/9/5,23.5,30.2,18.2
1955/9/6,24.7,29.9,19.4
1955/9/7,25.3,28.5,22.6
1955/9/8,22.3,26.8,20.4
1955/9/9,23.6,28.4,20.3
1955/9/10,25.1,29.6,21.8
1955/9/11,22.5,27.6,19.1
1955/9/12,23.3,29.3,16.9
1955/9/13,24.5,30.5,18.7
1955/9/14,25.5,30.5,21.5
1955/9/15,25.6,29.7,22.5
1955/9/16,24.7,29.8,22.1
1955/9/17,23.7,29.8,17
1955/9/18,23.3,28.5,23.4
1955/9/19,22.3,26.7,19.8
1955/9/20,21.1,24.5,19.2
1955/9/21,22,26.8,19.5
1955/9/22,22.5,27,17.3
1955/9/23,24.6,30.5,19.1
1955/9/24,21.4,25.2,20.2
1955/9/25,21.2,26.5,17.6
1955/9/26,21.6,27.7,16.7
1955/9/27,21.2,26,17.9
1955/9/28,21.1,23.3,18.8
1955/9/29,25.3,28.6,19.5
1955/9/30,25.7,28.9,24.9
1955/10/1,23.2,26.7,21.1
1955/10/2,21.3,22.9,20.2
1955/10/3,20.9,22.6,20.6
1955/10/4,23.9,27.3,20
1955/10/5,21.8,25.8,22.2
1955/10/6,19.4,22.1,17.6
1955/10/7,19.8,25.5,17.5
1955/10/8,15.2,19.2,14.2
1955/10/9,15.6,20.8,10.8
1955/10/10,15.6,16.6,14.6
1955/10/11,16.8,21.6,14.8
1955/10/12,15.6,21,12.2
1955/10/13,17.8,24.3,10.1
1955/10/14,19.1,20.6,16.6
1955/10/15,17.9,23.2,15.2
1955/10/16,17.5,22.3,13.8
1955/10/17,18,23.9,11.5
1955/10/18,18.3,22.8,15.3
1955/10/19,16.7,18.9,16.3
1955/10/20,16,19.5,14.4
1955/10/21,15.5,20.2,13.3
1955/10/22,15,19.6,10.2
1955/10/23,15.1,19.6,11.9
1955/10/24,15.8,21,12.6
1955/10/25,17.1,22.1,11.5
1955/10/26,17.9,21.5,16.1
1955/10/27,17.3,20.4,15.9
1955/10/28,16.5,17.8,14.2
1955/10/29,19.6,24.7,15.9
1955/10/30,15.6,20.9,13.3
1955/10/31,12.8,17.6,10.9
1955/11/1,12.6,18.4,7.8
1955/11/2,13.6,20.6,6.4
1955/11/3,13.8,18.1,12.2
1955/11/4,12.9,19.9,7.6
1955/11/5,13.2,22,6.1
1955/11/6,13.1,17.8,9.7
1955/11/7,10.1,15.1,7.3
1955/11/8,8.4,14,3.7
1955/11/9,9.9,13.9,6.1
1955/11/10,10.4,16.4,4.1
1955/11/11,10.8,15.3,6.9
1955/11/12,9.8,15.5,5.7
1955/11/13,12.3,18.7,6.2
1955/11/14,12.5,17.9,9.9
1955/11/15,13.3,20.2,4.4
1955/11/16,13.7,19.4,9.9
1955/11/17,9.7,14.1,6
1955/11/18,9.7,14.3,6.6
1955/11/19,10.6,15.4,5.1
1955/11/20,11.6,14.5,8.3
1955/11/21,12.5,16.8,9.8
1955/11/22,13.3,17.5,11
1955/11/23,11.8,16.4,9
1955/11/24,11,14.9,8.4
1955/11/25,11.2,15.4,7.5
1955/11/26,10.6,15.6,6.5
1955/11/27,10,15.2,5.2
1955/11/28,12.6,16.3,7.3
1955/11/29,12.6,15.5,10.5
1955/11/30,10.5,11.8,9.3
1955/12/1,10.4,12.7,9
1955/12/2,8.7,12.1,7.6
1955/12/3,8.7,13.6,4.8
1955/12/4,9.7,15.2,4.9
1955/12/5,9.7,15.9,4.9
1955/12/6,12.3,18.7,5.8
1955/12/7,10.4,15.1,5.8
1955/12/8,9,14.1,4.9
1955/12/9,8.4,12.3,6.1
1955/12/10,6.6,14.2,0.7
1955/12/11,8.9,15.4,2.3
1955/12/12,10.7,15.1,6
1955/12/13,12.9,18.1,9.6
1955/12/14,10.2,16.8,5.5
1955/12/15,11.6,20.3,5
1955/12/16,10.1,16.1,7
1955/12/17,4.9,7.4,3.4
1955/12/18,6.6,8.3,2.7
1955/12/19,5.6,10.7,3.8
1955/12/20,6.6,12.3,-0.7
1955/12/21,10.1,12.5,2.7
1955/12/22,6.3,9.9,4.6
1955/12/23,5.2,10.3,2.5
1955/12/24,5.4,9.5,0.2
1955/12/25,7.9,12.3,2.8
1955/12/26,9.7,14.2,5.7
1955/12/27,8.7,11.5,6.8
1955/12/28,9.5,15.3,4.4
1955/12/29,9,13.9,4.3
1955/12/30,10.7,14.8,6.2
1955/12/31,7.4,12.3,3.3
1956/1/1,7.2,12,2.6
1956/1/2,6.4,9.7,4.2
1956/1/3,6.5,10.5,3.7
1956/1/4,8.1,9.8,4.7
1956/1/5,11.5,15.6,6.4
1956/1/6,8.7,12,5.7
1956/1/7,4.5,9.8,5.7
1956/1/8,0.4,3.5,-0.5
1956/1/9,-0.5,3.4,-3.6
1956/1/10,0,4.9,-4
1956/1/11,3,8.5,-1.7
1956/1/12,3.5,9.6,-0.8
1956/1/13,4.6,10.7,-1.2
1956/1/14,4.1,8.6,0.4
1956/1/15,3.6,9.4,0.7
1956/1/16,4.6,9.6,1.3
1956/1/17,4.1,11.4,-1.8
1956/1/18,5.1,7.9,1
1956/1/19,10.2,14.7,3.9
1956/1/20,6.7,10.4,4.1
1956/1/21,6.6,9.8,2.5
1956/1/22,7.7,10.4,5.1
1956/1/23,6,10.6,6
1956/1/24,1.9,5.7,1.3
1956/1/25,1.8,5.7,-2.3
1956/1/26,3.2,6.9,0.4
1956/1/27,3.9,8.2,0
1956/1/28,3.9,11.6,0
1956/1/29,3.4,7,0.5
1956/1/30,7.7,14.3,0.7
1956/1/31,7.9,13,3.2
1956/2/1,4.9,7,4.9
1956/2/2,4.5,9.2,1
1956/2/3,3,6.6,-2.8
1956/2/4,6.9,11.2,0.3
1956/2/5,8,12.5,5.3
1956/2/6,6.1,12.4,0.3
1956/2/7,8.4,16.3,3.9
1956/2/8,5.5,12.4,2.8
1956/2/9,4.8,9.5,0.3
1956/2/10,3.2,7.1,1
1956/2/11,2.6,7.5,-0.2
1956/2/12,3.3,6.5,0.5
1956/2/13,5.6,9.5,2.1
1956/2/14,5.7,13,1.1
1956/2/15,8,15.2,-1.3
1956/2/16,9.2,16.3,3.3
1956/2/17,2.5,6,2.4
1956/2/18,2.8,7.7,-1.3
1956/2/19,2.6,7.3,-2.1
1956/2/20,4.9,10.9,-0.8
1956/2/21,4.3,8.5,0.8
1956/2/22,3.2,7.6,-0.5
1956/2/23,3.5,8,0.2
1956/2/24,5.6,11,-1.7
1956/2/25,3.9,7.3,2.9
1956/2/26,3.6,6.8,-0.8
1956/2/27,4.2,5.9,2.6
1956/2/28,8,11.7,2.7
1956/2/29,5.5,10,2.6
1956/3/1,5.4,9.2,2.8
1956/3/2,4.2,9.7,0.3
1956/3/3,2.3,5.8,-0.6
1956/3/4,6,11.3,1.1
1956/3/5,7.3,12.9,1.6
1956/3/6,7.7,8.9,6.1
1956/3/7,8.3,12.7,7.4
1956/3/8,5.1,9.8,2.6
1956/3/9,3.9,7.6,1.4
1956/3/10,3.9,7.9,0.7
1956/3/11,2.5,5.7,-0.9
1956/3/12,3.6,6.3,1.9
1956/3/13,4.5,10.6,0.1
1956/3/14,6.4,13.4,-1.3
1956/3/15,12.2,19.2,1.7
1956/3/16,16.6,18.7,8.9
1956/3/17,15.5,20.8,12.8
1956/3/18,14.9,20.1,8.7
1956/3/19,10.9,18.3,11.8
1956/3/20,7,9,6.3
1956/3/21,8.9,13.8,5.5
1956/3/22,9.4,16.8,2.7
1956/3/23,12.4,19.5,6.2
1956/3/24,16.4,21,12
1956/3/25,18.8,24.7,15.2
1956/3/26,10.5,14.2,10.3
1956/3/27,8.4,12.6,6.8
1956/3/28,11.5,17.6,4.1
1956/3/29,16.6,21,9
1956/3/30,11.9,15,11.6
1956/3/31,9.4,11.4,5.6
1956/4/1,6.3,7.3,5.6
1956/4/2,8.1,11.2,4.1
1956/4/3,9.8,14,5.4
1956/4/4,10.3,15,6.9
1956/4/5,8.9,15.5,3
1956/4/6,10.2,14.9,3.1
1956/4/7,10.6,12.9,9.7
1956/4/8,12.1,22.1,8.5
1956/4/9,10.8,15,8.3
1956/4/10,9.8,12.5,5.6
1956/4/11,14,18,9.3
1956/4/12,13.3,19.2,8.1
1956/4/13,14.7,21.2,8.3
1956/4/14,15.6,23,7
1956/4/15,17.3,23.3,10.5
1956/4/16,19,24.9,12.5
1956/4/17,16.5,22.4,13.8
1956/4/18,14.4,21,6.1
1956/4/19,17.1,22,10.3
1956/4/20,16.9,22.5,14.4
1956/4/21,14.3,19,8.5
1956/4/22,16.2,23,9.1
1956/4/23,17.9,20,15.1
1956/4/24,16.1,20.4,14.2
1956/4/25,18.6,24.1,10.8
1956/4/26,16.3,20,14.3
1956/4/27,14.4,17.1,11.7
1956/4/28,13.5,18.9,10.9
1956/4/29,11,16.9,5.7
1956/4/30,13.6,20.6,4.2
1956/5/1,16.5,20.6,10.8
1956/5/2,18.5,25.8,14.3
1956/5/3,16.1,20.5,11.5
1956/5/4,19.2,24.6,13.2
1956/5/5,18.9,22.6,11.8
1956/5/6,17.8,22.2,18.2
1956/5/7,12.2,14.9,10.7
1956/5/8,14.4,17.9,10
1956/5/9,16.3,19.9,13.9
1956/5/10,19.5,22.1,15.1
1956/5/11,19.9,24.6,17.6
1956/5/12,16,19.3,13.1
1956/5/13,13.2,14.6,13.4
1956/5/14,14,16.9,11.8
1956/5/15,11.7,13.1,11.5
1956/5/16,14,20.1,10.3
1956/5/17,16.5,22.9,9
1956/5/18,16.5,20.6,15.2
1956/5/19,17.1,23.1,13.5
1956/5/20,19.2,24.8,12
1956/5/21,20.1,24.5,13.9
1956/5/22,19.6,22.6,19.1
1956/5/23,18.6,21.1,15.9
1956/5/24,18,20.3,17.2
1956/5/25,17.3,19.9,15.3
1956/5/26,20.1,24.4,15.1
1956/5/27,16.4,17.1,15.7
1956/5/28,18.2,22.7,14.4
1956/5/29,18.7,24.2,12.9
1956/5/30,21,26,18
1956/5/31,21.2,24.9,18.9
1956/6/1,20.1,23.7,16.9
1956/6/2,19.6,21.2,18.5
1956/6/3,21.6,25.6,19.4
1956/6/4,24,28.1,19.9
1956/6/5,24.8,29.9,22.3
1956/6/6,23.8,27.7,19.9
1956/6/7,20.8,24.2,20.2
1956/6/8,21.7,26.6,18.3
1956/6/9,20.2,24.2,17.8
1956/6/10,19.1,23.8,14.2
1956/6/11,20.2,25.3,14.9
1956/6/12,22.1,25,18.7
1956/6/13,21.8,24.9,19.8
1956/6/14,22,26,19.2
1956/6/15,22.8,28.8,17.9
1956/6/16,21.8,28.1,16.9
1956/6/17,23.7,29.9,20
1956/6/18,23.7,26.9,22.2
1956/6/19,25,29.4,20.7
1956/6/20,25.8,29.2,22
1956/6/21,25.4,29,23.6
1956/6/22,24.1,28.3,21.1
1956/6/23,25,29.5,21.4
1956/6/24,20.9,24.5,19.5
1956/6/25,20.1,24.4,16.7
1956/6/26,21.7,26.3,17.1
1956/6/27,23.4,26.7,20.9
1956/6/28,22.6,25.2,20.6
1956/6/29,22,24.5,20.4
1956/6/30,23.5,25.7,21.5
1956/7/1,23.7,26.8,22.3
1956/7/2,23.1,27.2,20.3
1956/7/3,21.7,23.1,21.2
1956/7/4,22.9,26.8,20.9
1956/7/5,24,27.1,21.4
1956/7/6,24.9,28.7,20.9
1956/7/7,26.9,30.5,24
1956/7/8,24.9,27.9,21.9
1956/7/9,22.4,25.6,20.4
1956/7/10,24.3,28.5,21.1
1956/7/11,26.1,30.4,21.7
1956/7/12,27.3,31.8,23.8
1956/7/13,27.6,32.4,23.5
1956/7/14,28.4,33.2,24.2
1956/7/15,28.9,33,24.7
1956/7/16,27.1,32.9,25.2
1956/7/17,27.5,33.7,22.6
1956/7/18,24.4,28.9,21.2
1956/7/19,26,29.7,20.4
1956/7/20,27.1,32.7,24.1
1956/7/21,28.1,32.9,24.3
1956/7/22,28.9,33.5,25
1956/7/23,27.8,32.7,25.5
1956/7/24,27.8,31.1,25.6
1956/7/25,26.5,30.1,23.5
1956/7/26,27.7,33,23.1
1956/7/27,28,31.9,24.2
1956/7/28,27.8,32.6,23.6
1956/7/29,27.3,32.4,22.3
1956/7/30,28.2,32.7,23.7
1956/7/31,28.4,32,24.7
1956/8/1,28.5,33.1,24.2
1956/8/2,28.6,33.7,23.5
1956/8/3,30.2,35,25.8
1956/8/4,30.4,35.5,25.9
1956/8/5,28.4,32.3,26.3
1956/8/6,28.7,33.7,24.8
1956/8/7,28.5,33.6,24.1
1956/8/8,28.7,33.8,23.8
1956/8/9,29.5,33.3,25.8
1956/8/10,29.2,34,26.2
1956/8/11,28.7,35.1,24
1956/8/12,28.9,34.5,24.9
1956/8/13,28.9,34,25.2
1956/8/14,27.4,32.8,24.3
1956/8/15,27.4,32.5,23.5
1956/8/16,27.8,32.9,22.5
1956/8/17,27.1,28.9,24.8
1956/8/18,24,28.1,22
1956/8/19,22.5,26.7,19.1
1956/8/20,22.2,27.8,16.6
1956/8/21,23,28.3,19.1
1956/8/22,21.1,23.1,19.3
1956/8/23,23.3,26.5,19.5
1956/8/24,27.3,32.9,23.2
1956/8/25,24,28.7,21.1
1956/8/26,22.5,28.1,18.2
1956/8/27,24,25.8,19.8
1956/8/28,23.2,25.9,22.5
1956/8/29,23.3,27.9,22.1
1956/8/30,22.9,24.1,21.1
1956/8/31,25.5,30.7,22.1
1956/9/1,26.4,31.5,21.8
1956/9/2,25.8,31.8,21.8
1956/9/3,26.6,32.1,21.5
1956/9/4,27.2,32.2,22.7
1956/9/5,27.2,31,24.8
1956/9/6,27.7,31.5,25.1
1956/9/7,26.8,30.2,25
1956/9/8,27,29.3,25.2
1956/9/9,26.5,28.7,25
1956/9/10,26.5,28.7,24.1
1956/9/11,25.3,28.9,22.6
1956/9/12,23.9,28.3,20.5
1956/9/13,20.5,24.4,18.2
1956/9/14,21,23.7,18.7
1956/9/15,22.2,24.7,20.3
1956/9/16,20.4,21.2,20
1956/9/17,21.4,24,19.7
1956/9/18,22.9,26.6,21.1
1956/9/19,22,26.2,17.2
1956/9/20,23.8,27.9,20.5
1956/9/21,22.9,27.5,21.7
1956/9/22,24.4,28.6,20.7
1956/9/23,22.8,27.4,20.8
1956/9/24,23.1,28.1,18
1956/9/25,24.2,27.3,22.6
1956/9/26,20.5,24,22
1956/9/27,19.7,24.1,17.6
1956/9/28,18.5,23.4,15
1956/9/29,18.6,23.4,13.5
1956/9/30,19.5,24.5,16.9
1956/10/1,19.3,21.5,15.8
1956/10/2,21.4,25.9,18.7
1956/10/3,22.1,26.5,18.7
1956/10/4,22.4,27.4,18.6
1956/10/5,22.7,27.7,19.8
1956/10/6,21.5,25.8,19.6
1956/10/7,20.9,24.5,18.1
1956/10/8,20.5,24.4,16.6
1956/10/9,22.5,27.7,18.4
1956/10/10,19.2,25.5,15.7
1956/10/11,19.5,24.3,16.5
1956/10/12,15.9,17.2,14.6
1956/10/13,15.2,15.8,14.9
1956/10/14,17.4,21.4,14.3
1956/10/15,16.4,20.1,14.9
1956/10/16,16,21,13.1
1956/10/17,17.6,22.1,13
1956/10/18,19.3,22.7,16.4
1956/10/19,19.5,23.6,17.1
1956/10/20,13.6,17.9,12.4
1956/10/21,14,19.3,9
1956/10/22,16.7,20.2,12.6
1956/10/23,19.5,21.7,15.9
1956/10/24,17.9,19.3,17.3
1956/10/25,16.7,21.1,14.6
1956/10/26,14.8,19.3,12.8
1956/10/27,13.7,18.8,8.9
1956/10/28,14.9,18.3,10.5
1956/10/29,17.3,22.7,13.8
1956/10/30,18,21.3,15.3
1956/10/31,16.5,20.7,16.1
1956/11/1,14,19.4,10.7
1956/11/2,13.7,21,8.8
1956/11/3,14,17.6,10
1956/11/4,17.3,22.9,13.4
1956/11/5,17.2,22.1,13
1956/11/6,15.8,19.6,14.8
1956/11/7,12.4,15.3,10.3
1956/11/8,12.6,18.5,9.8
1956/11/9,13,16.7,7.9
1956/11/10,14.8,17.9,9.9
1956/11/11,18.3,22.7,13.1
1956/11/12,14.4,18.2,13.2
1956/11/13,10.5,17,6.7
1956/11/14,11.6,19.5,5.3
1956/11/15,13.6,18.8,9.7
1956/11/16,8.4,11.9,5.3
1956/11/17,7.8,12.1,5.1
1956/11/18,9.2,12.7,3.6
1956/11/19,11.9,17,7.8
1956/11/20,11.1,15.6,7.5
1956/11/21,10.9,14.7,7.6
1956/11/22,12.6,17.7,8.8
1956/11/23,11.4,14.8,8
1956/11/24,9.6,14.3,5.7
1956/11/25,10,12.6,7.6
1956/11/26,11,15.4,7.6
1956/11/27,9.8,15.1,5.6
1956/11/28,7.5,12,3.5
1956/11/29,9.7,15,4.9
1956/11/30,7.1,10.7,4.3
1956/12/1,6.9,12.3,3.6
1956/12/2,9,14.7,3.5
1956/12/3,8.9,15.2,4.8
1956/12/4,10,15.6,2.5
1956/12/5,6.7,12.2,5.8
1956/12/6,5.3,11,3.1
1956/12/7,10.3,18,1.3
1956/12/8,9.2,13.3,7.1
1956/12/9,4.3,8.4,3.3
1956/12/10,4.2,8.3,0.7
1956/12/11,5,8.9,2
1956/12/12,7.3,12.2,3.8
1956/12/13,6.6,10.3,4.6
1956/12/14,5.9,9.5,3.5
1956/12/15,4.9,7.8,4.4
1956/12/16,5.6,8.8,1.8
1956/12/17,7.6,9.7,4.3
1956/12/18,5.8,8.7,5.5
1956/12/19,5.5,9.6,2.3
1956/12/20,5,9.1,2.1
1956/12/21,5.2,9.1,3.9
1956/12/22,4.8,8.3,2.7
1956/12/23,4.3,8.5,1.9
1956/12/24,3.2,7.3,0.5
1956/12/25,3.4,8.3,-1.1
1956/12/26,4.1,8.7,-0.2
1956/12/27,4.2,9.2,0.5
1956/12/28,5.2,11.3,-1.2
1956/12/29,6,10.2,3.8
1956/12/30,4.7,9,-1.5
1956/12/31,8.9,13.8,3.7
1957/1/1,9.7,12.8,6.2
1957/1/2,8,9.1,6.2
1957/1/3,9.9,13.2,6.5
1957/1/4,7,9.3,6.1
1957/1/5,4,7.8,2.5
1957/1/6,4.5,10.7,-1.4
1957/1/7,4.5,7.5,2
1957/1/8,3.8,8.2,0.9
1957/1/9,3.8,8.7,-2
1957/1/10,7.3,10.7,0.9
1957/1/11,9.6,12.4,5.6
1957/1/12,6.1,10.6,7.1
1957/1/13,2.4,6.4,-0.1
1957/1/14,4.8,10.4,-0.5
1957/1/15,10.9,16.8,2.3
1957/1/16,7.9,11.7,5.8
1957/1/17,5.7,9.9,3
1957/1/18,5.5,10.4,1.1
1957/1/19,4.3,9.1,1.9
1957/1/20,4.2,9.2,0.7
1957/1/21,3.9,8.5,0
1957/1/22,3.5,8.9,-0.9
1957/1/23,4,10.2,-0.4
1957/1/24,4.2,9.7,1.5
1957/1/25,3.4,10.9,-2.3
1957/1/26,9.2,17,-1
1957/1/27,12.1,16.5,4.8
1957/1/28,5.8,10.5,2.5
1957/1/29,7.1,8.9,0.9
1957/1/30,9.8,15.3,6
1957/1/31,4.4,7.9,4.7
1957/2/1,3.4,7.5,-0.6
1957/2/2,3.7,8.3,0.8
1957/2/3,7.9,12.5,2.3
1957/2/4,8.3,11,6.8
1957/2/5,6.7,8.9,3.5
1957/2/6,6,6.9,6.2
1957/2/7,6.9,8.4,4.6
1957/2/8,8.6,12.4,6
1957/2/9,6.4,9.1,4
1957/2/10,3.2,6.6,3.1
1957/2/11,0.1,3.1,-2.1
1957/2/12,2.2,7.5,-2.1
1957/2/13,3.2,8,-0.2
1957/2/14,3.7,9,-1.1
1957/2/15,4.4,11.1,-2.6
1957/2/16,6.2,10.2,2.7
1957/2/17,3.6,8.3,0.7
1957/2/18,3.9,8.1,-0.3
1957/2/19,3.6,7.9,2
1957/2/20,4.1,10.3,0.2
1957/2/21,5.9,11,1
